,PC1,PC2
72,0.06224460716037012,-0.03892620632698799
73,0.011762703218403071,0.02903978738877989
74,0.08773263176099222,-0.026011638715950348
75,-0.015449217901117432,-0.01591047537758177
76,0.03600048275338881,0.026005494733468155
77,-0.024326090969876868,0.0004455601908649184
78,0.343933186168061,0.20300236251425208
79,-0.11770325630263889,0.0640632344829848
80,0.1947278381523083,0.09210824689516994
81,-0.017530814682280918,0.0017360763112102663
82,-0.023915720017205634,-0.003597477055850272
83,-0.009416942391312414,0.0003019707149487155
84,-0.01835884110451971,-0.0032263875561714533
85,-0.02723677758836859,0.016792634330227672
86,0.0027742093753233073,0.021859318180387725
87,-0.06727058108970549,-0.010538610432171107
88,-0.003296285509122171,0.0033469253478306624
89,-0.03533216086337022,0.014376450351129309
90,0.017238817064853588,-0.005469071168984544
91,0.007429799811241439,0.027928690801150007
92,-0.014072252526177555,0.006740169198135664
93,-0.01924588974208593,-0.0011763336538034984
94,0.167928229708716,0.16826882578108843
95,0.037103896162943,-0.02880649474641352
96,-0.03264667174709985,-0.01982645241431814
97,-0.022148828175439384,0.07277081118345456
98,-0.02039955602996775,4.294616408168212e-05
99,0.0064631660242809525,-0.009285957729491907
100,-0.02152314883848538,-0.0018803244058399292
101,-0.023056438463666874,-0.02356778737311879
102,0.15536212974864191,0.044683310243096214
103,-0.014800440978502475,0.003578431918876733
104,-0.03144412217106448,0.110436059540017
105,-0.0371704841912036,0.005826519669346023
106,-0.052945629920914276,-0.006915622250462501
107,0.10050243413390238,-0.008895101564368128
108,0.018340793618927907,-0.026659394793973924
109,-0.01898165179597058,0.021591297848909924
110,-0.035044420932311804,0.0228565430509087
111,0.01410731390160978,-0.059602115317189806
113,-0.010840196309056586,0.05382683843757599
114,-0.14654703707049355,0.014191235341223626
115,-0.018073591204976237,0.0025736471783666635
116,0.0642466994413206,-0.11450152487940718
117,-0.06263700279376128,-0.012618519216734845
118,-0.05180761345427229,0.03130151728360264
119,0.03587381906445106,-0.053921149641021175
120,-0.03374583388021854,0.0016031395013117351
121,0.0491747066213852,0.023353404619241916
122,-0.003972121130603902,-0.006469018184399103
123,-0.000710860666182033,-0.002433669697251718
124,-0.017428861113557126,0.0018401579170938154
125,-0.02609666018405097,0.04878984659131068
126,-0.02608656587930676,-0.02878243546399657
127,-0.006048582777278717,0.013098662524253327
128,-0.04748247012993739,-0.0029533263736537733
129,-0.013354484152248741,0.03971442866171046
130,-0.002209396408616454,-0.034955506572862595
131,0.1713334357599529,-0.1442953872924368
132,-0.027749160943078804,-0.030787758961130077
133,0.3457445678435698,-0.5001121748571945
134,-0.030371542289828107,0.017045630817550395
135,-0.03375889084593708,0.011924858529814267
136,0.015898915918444775,-0.030695567800324352
137,-0.01682037697569194,0.0021352468171691613
138,-0.013979962741892546,0.027757893696025677
139,-0.016827415427284106,-0.0031724570630152433
140,0.04332625016369915,0.09367316018723001
141,-0.01621367441857763,0.001232623846129437
142,-0.0495951769167014,0.026212714676700794
143,0.010742691524583042,-0.0060000011235933955
144,-0.02192536771512034,-0.03684610536366828
145,-0.05111091830186227,0.111440302089571
146,0.005532199934592237,-0.012135032259275856
147,-0.11509747175713388,0.12375787381853243
148,-0.016700121719654713,0.05049376096168123
149,-0.003665972991258133,0.023338000924699804
150,-0.008207874958811943,-0.04997136486019217
151,-0.023745850455176718,-0.001160909251794187
152,-0.020139047028903703,0.02842430715728688
153,-0.014389350886899136,-0.0014036729995943805
154,-0.00545806265661536,-0.00455931471394983
155,0.00400483525707541,-0.0706341789804026
156,0.0004043539925319203,-0.03445234792066751
157,-0.007148319943638863,-0.0451944623508165
158,0.04198589854975991,-0.03286564195443053
159,-0.021223311784332684,0.02882962612923639
160,-0.015308497663021593,-0.01200783868109768
162,0.11973696844552015,-0.0827910878162765
163,0.02975689488697713,-0.016721610140224552
164,-0.026764107364065426,-0.005635846751762415
165,0.04811992126919973,-0.10857472880171128
166,0.0027772785144849917,-0.02220757428571493
167,-0.019339781381471407,0.00041810362966578085
168,0.04501941046067845,-0.015807764862314947
169,-0.018440353311539665,0.015024677147459623
170,-0.02194711963776276,0.003651266227259207
171,-0.02572561035951408,-0.006038927638100579
172,0.049406103076426275,-0.0005049738227751552
173,-0.02716265664005737,0.005461829643059735
174,0.07137008504634,-0.0017140891308937637
175,-0.06643956652597602,-0.07265300267303643
176,0.0239206333758046,0.027064685390243814
177,-0.014385561999987126,-0.00772734025999738
178,-0.006795779352833266,-0.03406817486402452
179,0.029225335075426764,0.048218095025542
180,0.05980440389227966,-0.07404893356989667
182,0.044012019269378644,-0.02608614801845795
183,-0.007530194846380585,0.021045192756916957
184,-0.004009005056063041,0.017309846171594666
185,-0.01112433754379968,-0.008049136771880459
186,-0.013525729598681745,0.0028224584324326356
187,-0.016451121289128588,-0.004114201661214435
188,-0.014354609317397184,-0.011839282264682841
189,-0.007665484197280652,0.004572614773180377
190,-0.03717935083075923,0.0487830019739624
191,-0.04163934547357186,-0.024159196456155108
192,-0.025480415421732853,0.002559514298397215
193,-0.0328253487904879,0.047374657583743374
194,-0.03265117727208079,-0.04520066204716453
195,-0.004671325740909456,0.044504466404892605
196,0.017079161769630313,-0.010867693751445437
197,0.11277261485549565,-0.012692556447485006
198,-0.021904425895914757,-0.004250989336342662
199,-0.019285116338177827,-0.018040267185488068
200,-0.02816374794019364,0.0268744903626326
201,0.1128791124537182,-0.17285304776545718
202,0.019821869096030113,-0.07063655151017632
203,0.03649487286604915,-0.04752360005277566
204,0.05378326134304008,-0.008392767545386719
205,-0.07706014084418567,0.1289644664449305
206,-0.012343279545705554,-0.027518208820184187
207,-0.06713792485458865,-0.025157056755765912
208,-0.02862848092276799,0.0039231541500095845
209,-0.008108638246446332,0.007791985091875398
210,-0.02280855577626968,0.007599241818742391
211,-0.007419463787928569,0.006670529042647276
212,0.08584427045937129,-0.01675418993614559
213,0.010661642365669485,-0.006134811157821231
214,-0.007624822930090033,0.005260910377243714
215,0.18269420723646518,-0.014577057645115774
216,0.0776379076325883,-0.12742497900803634
217,-0.044804660915023296,0.05289593566964654
218,-0.025860013845552858,0.017518856112123126
219,0.013528768859938737,-0.019570585781385947
220,0.019079579498768363,0.007872015357785749
221,0.0833362020578676,-0.016514240488492635
222,-0.07455868469802159,0.029403529238559642
223,-0.027504454529102634,-0.016380640397212543
224,0.019059335547732943,0.04519857765273361
225,-0.01292521142577837,0.015221842534742845
226,-0.022952545231547026,0.025494966762778286
227,-0.056487733317535746,0.11081077520145415
229,0.026816907068817994,-0.04639666225418017
230,-0.02316587911952722,-0.029010679801283405
231,-0.09219767748917132,-0.016791512408805265
232,-0.01876132176573752,-0.013295116538625182
233,-0.06762216169633056,-0.015235870601783188
234,-0.015947426633059692,0.018965521260142584
235,0.02638803166075925,0.03138109956713539
236,-0.016496089571038083,0.01657870190720053
237,0.3307660962283018,0.2041346801317124
238,-0.02015864355358299,-0.008905380766725533
239,-0.05775088971998283,0.06640225833583947
240,-0.02264139511583003,-0.0074570239264546544
241,-0.01072198329159772,-0.034138082816255584
242,0.00036261983610416394,-0.005210403872250553
